"HHIndex" "WithinHHIndex" "Gender" "Race" "Hisp" "Age" "Relate" "Owner" "HHGender" "HHRace" "HHHisp" "HHAge" "HHRelate"
4239 2 2 2 1 36 2 2 1 1 1 34 1
4239 3 2 8 1 5 3 2 1 1 1 34 1
4240 2 2 1 1 50 3 1 1 1 1 85 1
4240 3 1 1 1 56 11 1 1 1 1 85 1
4241 2 2 2 1 75 2 1 1 2 1 75 1
4242 2 2 1 1 41 2 1 1 1 1 38 1
4242 3 2 1 1 12 3 1 1 1 1 38 1
4242 4 2 1 1 6 3 1 1 1 1 38 1
4243 2 1 1 1 54 2 1 2 1 1 52 1
4244 2 1 1 1 47 2 2 2 1 1 44 1
4244 3 2 1 1 19 3 2 2 1 1 44 1
4244 4 2 1 1 17 3 2 2 1 1 44 1
4245 2 2 1 1 51 2 1 1 1 1 47 1
4245 3 1 1 1 20 3 1 1 1 1 47 1
4246 2 2 7 2 43 2 1 1 1 1 51 1
4247 2 2 1 1 73 2 1 1 1 1 69 1
4247 3 2 1 1 55 11 1 1 1 1 69 1
4247 4 2 2 1 53 11 1 1 1 1 69 1
4248 2 1 1 1 36 2 1 2 1 1 34 1
4249 2 2 1 1 19 3 2 2 1 1 52 1
4250 2 1 2 1 1 3 2 1 2 1 30 1
4250 3 2 2 1 10 3 2 1 2 1 30 1
4250 4 2 2 1 29 11 2 1 2 1 30 1
4251 2 2 2 1 41 2 1 1 2 1 41 1
4251 3 2 2 1 17 3 1 1 2 1 41 1
4251 4 2 2 1 13 3 1 1 2 1 41 1
4252 2 1 1 1 54 2 2 2 1 1 55 1
4253 2 2 1 1 43 2 1 1 1 1 44 1
4253 3 1 1 1 3 3 1 1 1 1 44 1
4254 2 2 7 5 11 3 2 2 7 5 28 1
4254 3 1 7 5 2 3 2 2 7 5 28 1
4255 2 1 1 1 34 2 1 2 1 1 34 1
4256 2 2 1 1 37 2 1 1 2 1 28 1
4257 2 1 7 2 77 2 1 2 7 2 69 1
4257 3 1 7 2 25 9 1 2 7 2 69 1
4257 4 2 7 2 22 9 1 2 7 2 69 1
4258 2 2 1 1 66 2 1 1 1 1 67 1
4259 2 2 1 1 16 3 1 2 1 1 53 1
4260 2 2 1 1 58 2 1 1 1 1 59 1
4261 2 1 3 2 12 9 1 2 3 2 51 1
4261 3 1 3 2 7 9 1 2 3 2 51 1
4261 4 2 3 2 6 9 1 2 3 2 51 1
4262 2 2 1 4 85 2 1 1 1 1 81 1
4263 2 2 1 1 50 2 1 1 1 1 57 1
4263 3 2 1 1 22 3 1 1 1 1 57 1
4263 4 2 1 1 17 3 1 1 1 1 57 1
4264 2 2 1 1 27 2 1 1 1 1 26 1
4265 2 2 2 1 3 3 2 2 2 1 37 1
4266 2 2 1 1 79 2 1 1 1 1 81 1
4266 3 2 1 1 45 3 1 1 1 1 81 1
4267 2 2 1 1 86 2 1 1 1 1 86 1
4268 2 2 2 1 23 3 2 2 2 1 52 1
4268 3 1 2 1 4 9 2 2 2 1 52 1
4268 4 1 2 1 2 9 2 2 2 1 52 1
4269 2 1 1 1 79 2 1 2 1 1 76 1
4270 2 2 1 1 48 2 1 1 1 1 53 1
4271 2 1 1 1 54 2 1 2 1 1 53 1
4272 2 1 1 1 45 3 1 1 1 1 83 1
4273 2 2 1 1 35 2 1 1 1 1 45 1
4273 3 2 1 1 9 3 1 1 1 1 45 1
4273 4 1 1 1 6 3 1 1 1 1 45 1
4274 2 2 1 1 78 2 1 1 1 1 79 1
4275 2 2 1 1 57 2 1 1 1 1 59 1
4276 2 1 2 1 43 3 1 2 2 1 66 1
4277 2 2 1 1 50 2 1 1 1 1 62 1
4277 3 1 1 1 26 3 1 1 1 1 62 1
4277 4 2 1 1 23 3 1 1 1 1 62 1
4278 2 2 1 1 14 3 1 2 1 1 46 1
4279 2 1 1 1 47 2 1 2 1 1 43 1
4280 2 2 7 3 48 2 1 1 7 3 55 1
4280 3 2 7 3 25 3 1 1 7 3 55 1
4281 2 2 1 1 70 2 1 1 1 1 85 1
4282 2 1 1 1 49 2 1 2 1 1 58 1
4283 2 1 1 1 16 3 2 2 1 1 48 1
4284 2 2 2 1 25 2 2 1 2 1 43 1
4284 3 1 2 1 7 3 2 1 2 1 43 1
4284 4 2 2 1 4 3 2 1 2 1 43 1
4285 2 2 1 1 28 2 1 1 1 1 31 1
4285 3 2 1 1 4 3 1 1 1 1 31 1
4285 4 1 1 1 1 3 1 1 1 1 31 1
4286 2 1 2 1 55 3 1 1 2 1 75 1
4286 3 1 1 1 49 10 1 1 2 1 75 1
4287 2 2 1 1 7 3 2 2 1 1 31 1
4287 3 1 1 1 6 3 2 2 1 1 31 1
4287 4 2 1 1 4 3 2 2 1 1 31 1
4288 2 2 1 2 47 2 1 1 1 2 51 1
4288 3 2 1 2 22 3 1 1 1 2 51 1
4289 2 1 7 2 55 11 2 2 7 5 65 1
4290 2 2 1 1 38 2 1 1 1 1 40 1
4290 3 2 1 1 8 3 1 1 1 1 40 1
4290 4 2 1 1 4 3 1 1 1 1 40 1
4291 2 2 1 1 51 2 1 1 1 1 62 1
4292 2 2 1 1 68 2 1 1 1 1 70 1
4293 2 2 1 2 18 3 2 2 1 2 38 1
4293 3 1 1 2 14 3 2 2 1 2 38 1
4293 4 1 1 2 2 3 2 2 1 2 38 1
4294 2 2 1 1 1 3 2 2 1 1 24 1
4294 3 1 1 1 23 11 2 2 1 1 24 1
4295 2 1 1 1 32 3 1 2 1 1 52 1
4296 2 2 7 2 55 2 1 1 7 2 59 1
4297 2 2 2 1 2 3 2 2 2 1 21 1
4298 2 2 1 1 49 11 1 2 1 1 52 1
4298 3 1 1 1 15 12 1 2 1 1 52 1
4299 2 2 1 1 39 2 1 1 1 1 45 1
4299 3 1 1 1 9 3 1 1 1 1 45 1
4300 2 2 1 1 68 2 1 1 1 1 67 1
4301 2 1 1 1 12 3 2 2 1 1 33 1
4301 3 2 1 1 8 3 2 2 1 1 33 1
4302 2 2 1 1 55 2 1 1 8 5 55 1
4302 3 2 8 5 22 3 1 1 8 5 55 1
4303 2 2 1 1 63 2 1 1 1 1 71 1
4303 3 2 1 1 15 9 1 1 1 1 71 1
4304 2 1 1 1 75 2 1 2 1 1 71 1
4305 2 2 1 1 44 2 1 1 1 1 53 1
4305 3 2 1 1 20 3 1 1 1 1 53 1
4305 4 2 1 1 10 9 1 1 1 1 53 1
4306 2 2 1 1 53 2 1 1 1 1 55 1
4307 2 2 1 1 30 2 2 1 1 1 34 1
4307 3 1 1 1 30 11 2 1 1 1 34 1
4308 2 2 1 1 59 2 1 1 1 1 62 1
4308 3 1 1 1 26 3 1 1 1 1 62 1
4309 2 2 6 1 59 12 1 1 5 1 66 1
4310 2 1 1 1 71 2 1 2 1 1 69 1
4311 2 2 1 1 76 2 1 1 1 1 75 1
4312 2 2 2 1 6 3 2 2 2 1 39 1
4312 3 2 2 1 32 7 2 2 2 1 39 1
4313 2 1 1 1 58 2 1 2 1 1 57 1
4314 2 1 2 1 31 3 2 2 2 1 67 1
4314 3 1 2 1 10 9 2 2 2 1 67 1
4315 2 2 1 2 56 2 1 1 1 2 56 1
4315 3 1 1 2 22 3 1 1 1 2 56 1
4316 2 1 1 1 54 2 1 2 1 1 54 1
4317 2 2 1 1 45 2 2 1 1 1 42 1
4317 3 2 1 1 6 3 2 1 1 1 42 1
4317 4 1 1 1 4 3 2 1 1 1 42 1
4318 2 1 1 1 36 2 1 2 1 1 46 1
4318 3 1 1 1 3 3 1 2 1 1 46 1
4319 2 2 1 1 56 2 1 1 1 1 57 1
4320 2 1 1 1 14 3 1 2 1 1 39 1
4320 3 1 1 1 12 3 1 2 1 1 39 1
4321 2 1 1 1 23 3 2 2 1 1 47 1
4322 2 2 1 1 64 2 1 1 1 1 66 1
4323 2 2 2 1 16 7 2 2 2 1 30 1
4324 2 2 1 1 35 2 1 1 1 1 43 1
4324 3 2 1 1 1 3 1 1 1 1 43 1
4325 2 1 1 1 5 3 1 1 1 1 34 1
4325 3 1 1 1 3 3 1 1 1 1 34 1
4325 4 2 1 1 25 12 1 1 1 1 34 1
4326 2 2 1 1 43 2 1 1 1 1 49 1
4326 3 2 1 2 19 3 1 1 1 1 49 1
4326 4 1 1 2 14 3 1 1 1 1 49 1
4327 2 1 1 1 18 3 2 2 1 1 50 1
4327 3 2 1 1 15 3 2 2 1 1 50 1
4328 2 2 7 2 37 2 1 1 7 2 37 1
4328 3 1 7 2 23 3 1 1 7 2 37 1
4328 4 1 7 2 7 3 1 1 7 2 37 1
4329 2 1 1 1 78 2 1 2 1 1 72 1
4330 2 2 1 1 59 3 1 2 1 1 86 1
4331 2 2 1 1 75 2 1 1 1 1 80 1
4332 2 2 7 5 46 3 2 2 7 5 74 1
4333 2 1 1 1 10 3 2 2 1 1 34 1
4333 3 1 1 1 9 3 2 2 1 1 34 1
4334 2 2 1 2 59 2 1 1 1 1 61 1
4334 3 1 1 2 35 3 1 1 1 1 61 1
4334 4 2 1 2 34 3 1 1 1 1 61 1
4335 2 2 6 1 45 2 2 1 6 1 49 1
4335 3 1 6 1 15 3 2 1 6 1 49 1
4335 4 2 6 1 67 6 2 1 6 1 49 1
4336 2 2 6 1 72 2 1 1 6 1 74 1
4336 3 2 6 1 36 3 1 1 6 1 74 1
4337 2 2 1 1 58 2 1 1 1 1 61 1
4338 2 2 1 1 60 2 1 1 1 1 62 1
4339 2 1 1 1 34 10 1 1 1 1 51 1
4340 2 1 7 5 28 3 2 2 7 5 51 1
4340 3 2 7 5 24 3 2 2 7 5 51 1
4340 4 2 7 5 15 3 2 2 7 5 51 1
4341 2 2 2 1 9 3 2 2 2 1 30 1
4342 2 2 1 1 32 2 1 1 1 1 32 1
4342 3 2 1 1 4 3 1 1 1 1 32 1
4342 4 1 1 1 2 3 1 1 1 1 32 1
4343 2 2 1 3 26 2 2 1 1 5 28 1
4343 3 2 1 3 3 3 2 1 1 5 28 1
4344 2 2 1 1 94 2 1 1 1 1 94 1
4345 2 1 2 1 50 2 1 2 2 1 55 1
4346 2 2 8 2 54 2 1 1 1 1 57 1
4346 3 2 8 2 21 3 1 1 1 1 57 1
4346 4 1 8 2 16 3 1 1 1 1 57 1
4347 2 1 1 1 55 2 1 2 1 1 54 1
4348 2 1 1 1 39 2 1 2 7 5 43 1
4349 2 2 1 1 41 2 1 1 1 1 39 1
4349 3 2 1 1 13 3 1 1 1 1 39 1
4349 4 1 1 1 9 3 1 1 1 1 39 1
4350 2 1 1 1 76 2 1 2 1 1 72 1
4350 3 2 1 1 20 9 1 2 1 1 72 1
4350 4 2 1 1 18 9 1 2 1 1 72 1
4351 2 2 2 1 22 3 2 2 2 1 46 1
4351 3 1 2 1 5 3 2 2 2 1 46 1
4352 2 1 1 1 72 2 1 2 1 1 52 1
4353 2 1 1 1 48 2 1 2 1 1 49 1
4353 3 1 1 1 18 3 1 2 1 1 49 1
4353 4 2 1 1 14 3 1 2 1 1 49 1
4354 2 1 1 1 71 2 1 2 1 1 68 1
4355 2 2 1 1 57 2 1 1 1 1 63 1
4356 2 1 2 1 15 3 2 2 2 1 41 1
4356 3 1 2 1 13 3 2 2 2 1 41 1
4357 2 2 1 1 86 2 1 1 1 1 90 1
4358 2 2 1 1 59 2 1 1 1 1 60 1
4359 2 2 1 1 56 2 1 1 1 1 57 1
4360 2 2 1 1 59 2 1 1 1 1 59 1
4361 2 2 6 1 49 2 1 1 6 1 56 1
4361 3 2 6 1 18 3 1 1 6 1 56 1
4361 4 2 6 1 13 3 1 1 6 1 56 1
4362 2 1 1 1 33 11 1 2 1 1 25 1
4363 2 1 1 1 25 3 1 2 1 1 57 1
4364 2 1 1 1 57 11 2 2 1 1 63 1
4365 2 2 1 1 53 2 1 1 1 1 57 1
4366 2 1 1 1 74 2 1 2 1 1 76 1
4367 2 2 1 1 66 2 1 1 1 1 67 1
4368 2 2 8 1 67 2 1 1 1 1 66 1
4369 2 2 1 1 44 2 1 1 1 1 49 1
4369 3 1 1 1 17 3 1 1 1 1 49 1
4369 4 1 1 1 15 3 1 1 1 1 49 1
4370 2 2 1 1 59 2 1 1 1 1 74 1
4371 2 2 1 1 10 3 2 2 1 1 47 1
4371 3 1 1 1 46 12 2 2 1 1 47 1
4372 2 1 1 1 36 11 2 2 1 1 32 1
4373 2 1 7 5 32 11 2 2 7 2 30 1
4374 2 2 1 1 71 2 1 1 1 1 76 1
4375 2 2 1 1 75 2 1 1 1 1 77 1
4376 2 2 1 1 55 2 1 1 1 1 57 1
4376 3 2 1 1 16 3 1 1 1 1 57 1
4377 2 2 1 1 72 2 1 1 1 1 73 1
4378 2 1 1 1 68 2 1 2 1 1 68 1
4379 2 1 1 1 65 2 1 2 1 1 66 1
4380 2 2 1 1 45 3 1 2 1 1 69 1
4380 3 2 1 1 10 9 1 2 1 1 69 1
4381 2 2 4 1 61 2 1 1 4 1 61 1
4381 3 2 4 1 33 3 1 1 4 1 61 1
4381 4 2 4 1 30 3 1 1 4 1 61 1
4382 2 2 1 1 57 2 1 1 7 2 61 1
4383 2 1 1 1 35 2 1 2 1 1 36 1
4383 3 2 1 1 8 3 1 2 1 1 36 1
4384 2 1 1 1 48 2 1 2 1 1 49 1
4385 2 1 1 1 28 2 2 2 1 1 28 1
4386 2 2 1 1 35 2 1 1 1 1 32 1
4387 2 2 6 1 44 2 2 1 6 1 48 1
4387 3 1 6 1 16 3 2 1 6 1 48 1
4387 4 1 6 1 8 3 2 1 6 1 48 1
4388 2 2 2 5 65 2 2 1 7 5 73 1
4389 2 2 1 1 64 2 1 1 1 1 63 1
4390 2 1 2 1 2 10 2 2 2 1 24 1
4390 3 1 2 1 1 10 2 2 2 1 24 1
4391 2 1 1 1 42 3 1 2 1 1 72 1
4391 3 1 1 1 3 9 1 2 1 1 72 1
4392 2 2 2 1 47 2 1 1 2 1 53 1
4392 3 1 2 1 17 3 1 1 2 1 53 1
4393 2 2 1 1 40 2 1 1 1 1 42 1
4393 3 2 1 1 3 3 1 1 1 1 42 1
4394 2 1 1 1 46 2 2 2 1 5 47 1
4394 3 2 1 5 21 3 2 2 1 5 47 1
4395 2 2 1 1 46 2 2 1 1 1 45 1
4395 3 2 1 1 17 3 2 1 1 1 45 1
4395 4 1 1 1 15 3 2 1 1 1 45 1
4396 2 2 1 1 69 2 1 1 1 1 71 1
4397 2 2 1 1 62 2 1 1 1 1 63 1
4398 2 2 1 1 44 3 1 2 1 1 77 1
4399 2 2 1 1 52 2 1 1 1 1 57 1
4400 2 2 2 1 24 3 2 2 2 1 51 1
4401 2 2 2 1 47 2 1 1 2 1 43 1
4401 3 1 2 1 22 3 1 1 2 1 43 1
4402 2 1 1 1 25 2 1 2 1 1 28 1
4403 2 2 1 1 58 2 1 1 1 1 59 1
4404 2 1 1 2 16 3 1 1 1 2 51 1
4404 3 2 1 2 25 3 1 1 1 2 51 1
4404 4 2 1 2 48 11 1 1 1 2 51 1
4405 2 1 1 1 43 2 1 2 1 1 41 1
4405 3 1 1 1 11 3 1 2 1 1 41 1
4405 4 1 1 1 9 3 1 2 1 1 41 1
4406 2 1 4 1 81 5 1 2 4 1 43 1
4406 3 2 4 1 76 5 1 2 4 1 43 1
4407 2 1 1 2 24 3 2 1 1 1 49 1
4407 3 2 1 1 24 3 2 1 1 1 49 1
4407 4 2 1 2 2 9 2 1 1 1 49 1
4408 2 2 1 1 49 2 1 1 1 1 44 1
4408 3 1 1 1 14 3 1 1 1 1 44 1
4409 2 2 6 1 30 2 2 1 6 1 33 1
4409 3 2 6 1 5 3 2 1 6 1 33 1
4410 2 2 1 1 30 2 1 1 1 1 30 1
4410 3 2 1 1 2 3 1 1 1 1 30 1
4411 2 2 1 1 71 2 1 1 1 1 72 1
4412 2 2 1 1 23 3 2 2 1 1 56 1
4413 2 2 1 1 55 2 1 1 1 1 63 1
4413 3 1 1 1 34 3 1 1 1 1 63 1
4414 2 2 1 1 58 2 1 1 1 1 60 1
4415 2 1 1 1 51 10 1 1 1 1 49 1
4416 2 2 1 1 51 2 1 1 1 1 53 1
4417 2 2 2 1 3 3 2 1 2 1 33 1
4417 3 1 2 1 1 3 2 1 2 1 33 1
4417 4 2 2 1 20 11 2 1 2 1 33 1
4418 2 1 2 1 31 3 1 2 2 1 49 1
4418 3 2 8 1 9 9 1 2 2 1 49 1
4419 2 2 1 1 58 2 1 1 1 1 64 1
4419 3 2 1 1 37 3 1 1 1 1 64 1
4419 4 2 1 1 6 9 1 1 1 1 64 1
4420 2 2 2 1 58 11 1 1 2 1 63 1
4421 2 2 1 1 45 2 1 1 1 1 49 1
4421 3 1 1 1 8 3 1 1 1 1 49 1
4421 4 2 1 1 8 3 1 1 1 1 49 1
4422 2 2 1 2 11 3 2 2 1 2 34 1
4422 3 1 1 2 7 3 2 2 1 2 34 1
4422 4 2 1 2 1 3 2 2 1 2 34 1
4423 2 2 2 1 62 2 1 1 2 1 61 1
4423 3 1 2 1 43 3 1 1 2 1 61 1
4423 4 1 2 1 39 3 1 1 2 1 61 1
4424 2 1 1 1 47 2 1 2 1 1 34 1
4424 3 2 1 1 12 3 1 2 1 1 34 1
4424 4 2 8 1 16 3 1 2 1 1 34 1
4425 2 2 1 1 42 2 1 1 1 1 43 1
4425 3 2 1 1 14 3 1 1 1 1 43 1
4425 4 1 1 1 9 3 1 1 1 1 43 1
4426 2 2 1 1 52 2 1 1 1 1 51 1
4427 2 2 1 1 25 2 1 1 1 1 35 1
4427 3 1 1 1 3 3 1 1 1 1 35 1
4427 4 2 1 1 1 3 1 1 1 1 35 1
4428 2 2 1 1 75 2 1 1 1 1 72 1
4428 3 2 1 1 94 6 1 1 1 1 72 1
4429 2 2 1 1 58 2 1 1 1 1 60 1
4430 2 2 1 1 79 2 2 1 1 1 78 1
4431 2 2 1 1 57 2 1 1 1 1 57 1
4432 2 2 1 1 52 2 2 1 1 1 51 1
4432 3 1 1 1 22 3 2 1 1 1 51 1
4432 4 2 1 1 20 3 2 1 1 1 51 1
4433 2 2 1 1 63 2 1 1 1 1 62 1
4434 2 2 1 1 46 2 1 1 1 1 51 1
4435 2 2 1 1 22 11 2 1 8 1 24 1
4436 2 2 1 1 58 2 1 1 1 1 58 1
4437 2 1 6 1 51 2 1 2 6 1 47 1
4437 3 2 6 1 16 3 1 2 6 1 47 1
4437 4 1 6 1 40 7 1 2 6 1 47 1
4438 2 2 1 1 64 2 1 1 1 1 73 1
4439 2 2 2 1 23 3 2 2 2 1 39 1
4439 3 1 2 1 21 3 2 2 2 1 39 1
4439 4 1 2 1 2 3 2 2 2 1 39 1
4440 2 1 1 1 78 2 1 2 1 1 73 1
4441 2 1 1 1 61 2 1 2 1 1 56 1
4441 3 1 1 1 27 3 1 2 1 1 56 1
4442 2 2 1 1 58 2 1 1 1 1 63 1
4442 3 1 1 1 20 3 1 1 1 1 63 1
4443 2 1 1 1 39 2 2 2 1 1 29 1
4443 3 2 1 1 1 3 2 2 1 1 29 1
4444 2 1 2 3 24 3 2 2 2 3 50 1
4444 3 2 2 3 21 3 2 2 2 3 50 1
4444 4 2 2 3 19 3 2 2 2 3 50 1
4445 2 1 1 1 59 2 1 2 1 1 60 1
4446 2 1 1 1 53 2 1 2 1 1 57 1
4446 3 1 1 1 14 3 1 2 1 1 57 1
4447 2 1 1 1 31 2 2 2 1 1 27 1
4447 3 2 1 1 3 3 2 2 1 1 27 1
4448 2 2 1 1 51 2 1 1 1 1 55 1
4449 2 2 1 1 28 11 1 1 1 1 28 1
4450 2 2 1 1 52 2 1 1 1 1 64 1
4450 3 2 1 1 20 3 1 1 1 1 64 1
4451 2 1 1 1 22 3 2 1 1 1 42 1
4451 3 1 1 1 19 3 2 1 1 1 42 1
4451 4 2 1 1 41 11 2 1 1 1 42 1
4452 2 2 1 1 62 2 1 1 1 1 64 1
4453 2 2 1 3 53 2 1 1 1 5 57 1
4453 3 1 1 5 27 3 1 1 1 5 57 1
4453 4 2 1 5 22 3 1 1 1 5 57 1
4454 2 2 1 1 43 2 1 1 1 1 58 1
4454 3 1 1 1 19 3 1 1 1 1 58 1
4455 2 2 1 1 46 2 1 1 1 1 46 1
4455 3 1 1 1 18 3 1 1 1 1 46 1
4455 4 2 1 1 72 6 1 1 1 1 46 1
4456 2 2 1 1 64 2 1 1 1 1 67 1
4456 3 1 1 1 68 11 1 1 1 1 67 1
4457 2 2 1 1 66 2 1 1 1 1 66 1
4458 2 2 1 1 54 2 1 1 1 1 55 1
4459 2 2 1 1 38 2 1 1 1 1 44 1
4459 3 1 1 1 17 3 1 1 1 1 44 1
4459 4 2 1 1 14 3 1 1 1 1 44 1
4460 2 2 1 1 43 2 1 1 1 1 45 1
4460 3 1 1 1 2 3 1 1 1 1 45 1
4461 2 2 2 1 50 2 1 1 2 1 56 1
4461 3 1 2 1 28 3 1 1 2 1 56 1
4461 4 2 2 1 13 3 1 1 2 1 56 1
4462 2 1 1 1 57 2 1 2 1 1 60 1
4463 2 1 8 1 7 3 2 2 6 1 34 1
4464 2 2 1 1 56 2 1 1 1 1 60 1
4465 2 2 1 1 44 11 1 1 1 1 42 1
4466 2 2 6 1 47 2 1 1 6 1 47 1
4466 3 2 6 1 24 3 1 1 6 1 47 1
4466 4 1 6 1 10 3 1 1 6 1 47 1
4467 2 2 1 1 68 2 1 1 9 2 71 1
4468 2 2 1 1 59 2 1 1 1 1 62 1
4469 2 2 1 1 69 2 1 1 1 1 75 1
4470 2 2 6 1 50 3 1 2 6 1 74 1
4471 2 2 1 1 57 2 1 1 1 1 76 1
4472 2 1 6 1 42 3 1 2 6 1 72 1
4473 2 2 1 1 66 2 1 1 8 1 68 1
4474 2 2 1 1 28 2 1 1 1 1 28 1
4475 2 1 2 1 12 3 2 2 2 1 32 1
4475 3 1 2 1 4 3 2 2 2 1 32 1
4476 2 1 2 1 76 12 1 2 2 1 73 1
4477 2 1 1 1 46 2 1 2 1 1 43 1
4477 3 1 1 1 4 3 1 2 1 1 43 1
4477 4 2 1 1 4 3 1 2 1 1 43 1
4478 2 1 1 1 56 3 1 2 1 1 78 1
4479 2 2 1 1 81 2 1 1 1 1 82 1
4480 2 2 1 1 86 2 1 1 1 1 90 1
4481 2 2 1 1 70 2 1 1 1 1 76 1
4482 2 2 1 1 15 3 1 1 1 1 43 1
4482 3 2 1 1 9 3 1 1 1 1 43 1
4482 4 2 1 1 8 3 1 1 1 1 43 1
4483 2 2 1 1 53 11 1 2 1 1 44 1
4484 2 1 1 1 54 2 1 2 1 1 55 1
4485 2 2 1 1 49 2 1 1 1 1 52 1
4485 3 2 1 1 17 3 1 1 1 1 52 1
4485 4 1 1 1 17 3 1 1 1 1 52 1
4486 2 2 1 1 30 2 1 1 1 1 33 1
4486 3 1 1 1 2 3 1 1 1 1 33 1
4487 2 2 1 1 71 2 1 1 1 1 69 1
4488 2 2 1 1 46 2 1 1 1 1 47 1
4489 2 1 1 1 53 2 1 2 1 4 39 1
4489 3 2 1 5 16 3 1 2 1 4 39 1
4489 4 1 1 5 3 3 1 2 1 4 39 1
4490 2 2 1 1 60 2 1 1 1 1 61 1
4491 2 2 1 1 52 2 2 1 1 1 51 1
4492 2 2 1 1 76 2 1 1 1 1 72 1
4492 3 2 1 1 32 3 1 1 1 1 72 1
4493 2 2 1 1 56 2 1 1 1 1 58 1
4494 2 2 1 1 43 2 1 1 1 2 51 1
4494 3 1 1 2 19 3 1 1 1 2 51 1
4495 2 1 1 1 27 11 1 1 8 5 29 1
4496 2 1 2 1 24 3 2 2 2 1 45 1
4497 2 2 1 1 48 2 1 1 1 1 50 1
4497 3 1 1 1 13 3 1 1 1 1 50 1
4498 2 2 1 1 64 2 1 1 1 1 69 1
4499 2 2 1 1 49 2 1 1 1 1 64 1
4500 2 1 1 2 46 2 1 2 1 2 41 1
4500 3 2 1 2 17 3 1 2 1 2 41 1
4500 4 1 1 2 11 3 1 2 1 2 41 1
4501 2 2 1 1 65 2 1 1 1 1 68 1
4501 3 2 1 1 35 3 1 1 1 1 68 1
4501 4 1 1 1 9 9 1 1 1 1 68 1
4502 2 2 1 1 50 2 1 1 1 1 53 1
4502 3 2 1 1 21 3 1 1 1 1 53 1
4503 2 1 1 1 83 2 1 2 1 1 73 1
4504 2 2 1 1 51 2 1 1 1 1 61 1
4504 3 2 1 1 27 3 1 1 1 1 61 1
4505 2 1 2 1 28 10 1 1 2 1 54 1
4505 3 2 2 1 21 10 1 1 2 1 54 1
4506 2 2 1 1 23 2 2 1 1 1 26 1
4507 2 2 1 1 35 2 1 1 1 1 35 1
4507 3 1 1 1 2 3 1 1 1 1 35 1
4508 2 2 1 1 55 2 1 1 1 1 57 1
4509 2 2 1 1 49 2 2 1 1 1 67 1
4510 2 2 1 1 64 2 1 1 1 1 66 1
4511 2 1 1 1 69 2 1 2 1 1 66 1
4511 3 2 1 1 94 5 1 2 1 1 66 1
4512 2 2 1 1 58 2 1 1 1 1 57 1
4513 2 2 1 1 59 2 1 1 1 1 61 1
4514 2 1 1 1 28 11 2 1 1 1 34 1
4514 3 2 1 1 26 11 2 1 1 1 34 1
4515 2 1 1 1 63 2 1 2 1 1 56 1
4515 3 1 1 1 47 7 1 2 1 1 56 1
4515 4 2 1 1 80 6 1 2 1 1 56 1
4516 2 1 6 1 48 2 1 2 6 1 42 1
4516 3 2 6 1 23 3 1 2 6 1 42 1
4517 2 1 1 3 26 11 2 1 1 1 25 1
4518 2 1 2 1 56 2 2 2 7 2 58 1
4518 3 1 8 2 23 3 2 2 7 2 58 1
4518 4 2 1 1 24 12 2 2 7 2 58 1
4519 2 2 1 1 63 2 1 1 1 1 64 1
4520 2 2 2 1 58 2 2 1 2 1 52 1
4521 2 2 1 1 35 2 1 1 1 1 38 1
4521 3 1 1 1 5 3 1 1 1 1 38 1
4521 4 1 1 1 2 3 1 1 1 1 38 1
4522 2 2 1 1 59 2 1 1 1 1 65 1
4523 2 2 1 2 11 3 1 2 1 2 29 1
4524 2 2 1 1 61 2 1 1 1 1 67 1
4525 2 2 1 1 32 2 1 1 1 1 32 1
4525 3 2 1 1 3 3 1 1 1 1 32 1
4526 2 2 1 1 65 2 1 1 1 1 70 1
4527 2 1 1 2 22 3 2 2 1 2 61 1
4527 3 1 1 2 20 3 2 2 1 2 61 1
4528 2 2 1 1 65 2 1 1 1 1 72 1
4529 2 2 1 1 89 2 1 1 1 1 89 1
4530 2 2 1 1 48 2 1 1 1 2 66 1
4530 3 1 1 1 20 3 1 1 1 2 66 1
4530 4 1 1 1 18 3 1 1 1 2 66 1
4531 2 1 1 1 15 3 2 2 1 1 38 1
4531 3 1 1 1 12 3 2 2 1 1 38 1
4532 2 2 2 1 21 7 2 2 2 1 21 1
4533 2 1 1 1 68 2 2 2 1 1 51 1
4533 3 1 1 1 26 3 2 2 1 1 51 1
4534 2 1 1 1 61 2 1 2 1 1 54 1
4534 3 2 1 1 9 3 1 2 1 1 54 1
4535 2 2 1 1 55 3 1 1 1 1 76 1
4536 2 1 1 1 77 2 1 2 1 1 77 1
4537 2 2 1 1 73 2 1 1 1 1 77 1
4538 2 1 1 1 63 2 1 2 1 1 55 1
4539 2 2 1 1 53 2 1 1 1 1 55 1
4539 3 1 1 1 22 3 1 1 1 1 55 1
4540 2 2 1 1 69 2 2 1 1 1 79 1
4541 2 2 1 1 52 2 1 1 1 1 51 1
4541 3 1 1 1 17 3 1 1 1 1 51 1
4542 2 1 1 1 51 2 1 2 1 1 52 1
4543 2 2 2 1 84 5 1 2 2 1 52 1
4543 3 2 2 1 50 12 1 2 2 1 52 1
4543 4 1 2 1 50 12 1 2 2 1 52 1
4544 2 1 1 1 13 3 1 1 1 1 45 1
4544 3 2 1 1 10 3 1 1 1 1 45 1
4544 4 1 1 1 49 10 1 1 1 1 45 1
4545 2 2 1 1 69 2 1 1 1 1 71 1
